pos index,depth index,depth,current joint position,current joint effort,current torque offset
11,12,0.2163585787,0.0073107251,0.5808004539,0.1588383735
12,12,0.2163611713,0.0082598489,0.6056994971,0.1588383735
13,12,0.216359875,0.0091942996,0.6311649642,0.1588383735
14,12,0.2163624676,0.0101345424,0.6539635194,0.1628505416
15,12,0.2163611713,0.0110249735,0.6871937118,0.1628505416
16,12,0.2163624676,0.0119825923,0.7087178136,0.1628505416
17,12,0.2163637639,0.0128981223,0.7371806063,0.174816243
18,12,0.2163676528,0.0138198305,0.7633777039,0.174816243
19,12,0.2163676528,0.0147056279,0.7945074083,0.174816243
20,12,0.2163689491,0.0155964452,0.8237962355,0.1755006716
21,12,0.2163715416,0.0164814704,0.8553035557,0.1755006716
22,12,0.2163754305,0.0173927528,0.8824682939,0.1755006716
23,12,0.2163767268,0.0183828072,0.9028595483,0.1737069965
24,12,0.2163780231,0.0193886932,0.9208671028,0.1737069965
25,12,0.216381912,0.0203042231,0.9490702845,0.1737069965
26,12,0.2163883934,0.0212371293,0.9737805199,0.1750522528
27,12,0.2163931897,0.0221808472,0.99908078,0.096130546
27,12,0.2163987637,0.0226067559,0.9580858623,0.096130546
26,12,0.2163961712,0.0218379579,0.913999215,0.096130546
25,12,0.2163948749,0.0210008136,0.8790933525,0.096130546
24,12,0.2163877453,0.0201667585,0.8435738642,0.094030058
23,12,0.2163858008,0.0193570299,0.8041602127,0.094030058
22,12,0.2163832083,0.0184372525,0.7770662775,0.094030058
21,12,0.2163780231,0.0175074354,0.7519312243,0.0958001321
20,12,0.2163767268,0.0166278162,0.7195034656,0.0958001321
19,12,0.2163728379,0.0157532167,0.6885861701,0.0958001321
18,12,0.2163676528,0.0149245674,0.6540343224,0.0980894281
17,12,0.2163663565,0.0140480372,0.6220549824,0.0980894281
16,12,0.2163624676,0.0131529725,0.5913500959,0.0980894281
15,12,0.2163537177,0.0122636998,0.5618724608,0.0882950177
14,12,0.2163501529,0.0113956646,0.5302471357,0.0882950177
13,12,0.216345551,0.0104894019,0.5005570916,0.0882950177
12,12,0.2163430233,0.0095839115,0.4729439346,0.0796570557
11,12,0.2163404307,0.0086521638,0.4459444033,0.0796570557
10,12,0.2163378381,0.0077177131,0.4216117838,0.0796570557
9,12,0.2163365418,0.0067840347,0.3954382871,0.0796570557
8,12,0.2163339492,0.0058171485,0.3735365694,0.0796570557
7,12,0.2163326529,0.0048919651,0.3471270629,0.0796570557
6,12,0.2163326529,0.0039899499,0.3183574574,0.0796570557
5,12,0.2163300604,0.0030458458,0.2927031825,0.0796570557
4,12,0.2163261715,0.0021341772,0.2671433115,0.1121792184
3,12,0.2163261715,0.001215172,0.23846811,0.1121792184
2,12,0.2163248752,0.0002506027,0.215150333,0.1121792184
1,12,0.2163235789,-0.0006792144,0.1891892452,0.0771317499
0,12,0.2163209863,-0.0016198432,0.1652342415,0.0771317499
-1,12,0.2163222826,-0.0025616305,0.1401935923,0.0771317499
-2,12,0.2163248752,-0.0035099821,0.1157193668,0.0771317499
-3,12,0.2163235789,-0.0044637396,0.0914811512,0.0771317499
-4,12,0.2163222826,-0.0053584182,0.0623811319,0.0722699462
-5,12,0.2163222826,-0.0063040668,0.038803744,0.0722699462
-6,12,0.21631969,-0.0072497155,0.0129606611,0.0620035161
-7,12,0.2163209863,-0.0081868691,-0.0137084563,0.0620035161
-8,12,0.2163209863,-0.0091232505,-0.0395987411,0.0620035161
-9,12,0.21631969,-0.0100596318,-0.0635065429,0.0715619166
0,13,0.2263659375,-0.0022291668,0.2251807532,0.1354497935
1,13,0.2263659375,-0.0030246083,0.1906997085,0.1354497935
2,13,0.226363345,-0.0042463447,0.1993848724,0.1031872417
3,13,0.2263659375,-0.0043841955,0.100331522,0.1031872417
4,13,0.2263659375,-0.0051143798,0.0591949984,0.1031872417
5,13,0.2263722894,-0.0062673839,0.0609650725,0.1031872417
6,13,0.2263732616,-0.0066515898,-0.0157617423,0.1031872417
7,13,0.2264015207,-0.0072670916,-0.0693595881,0.0869969633
8,13,0.2263983448,-0.0079073062,-0.1164435609,0.0869969633
9,13,0.2263993818,-0.00872051,-0.148234093,0.0869969633
10,13,0.2263959467,-0.0095773472,-0.1766968856,0.0869969633
11,13,0.2263949744,-0.0103052147,-0.21832903,0.0858641158
12,13,0.2263935485,-0.0113585955,-0.2264477702,0.0858641158
13,13,0.2263930948,-0.0120617503,-0.2694959739,0.0858641158
14,13,0.2263941967,-0.012524342,-0.3369948021,0.0858641158
15,13,0.2263925115,-0.0139040083,-0.3101368768,0.076942942
16,13,0.2263927707,-0.0149419436,-0.3228578098,0.076942942
17,13,0.2263931596,-0.0164119658,-0.282075301,0.0686117929
18,13,0.2263945207,-0.0176132369,-0.2818864931,0.0686117929
19,13,0.2263933541,-0.017828315,-0.3757240249,0.0686117929
20,13,0.2263956226,-0.0184241238,-0.4294634766,0.070570675
21,13,0.2263944559,-0.0200393334,-0.3811994543,0.070570675
22,13,0.2263970485,-0.0209942493,-0.3990182009,0.070570675
23,13,0.2263957522,-0.0218549479,-0.4270325748,0.0679745662
24,13,0.2263983448,-0.0227025178,-0.4545041258,0.0679745662
25,13,0.2263970485,-0.0235983548,-0.4788603464,0.0679745662
26,13,0.2264009374,-0.0244856969,-0.5039717985,0.0593602053
27,13,0.2263996411,-0.0253606825,-0.530546512,0.0593602053
28,13,0.2264022337,-0.0262379849,-0.5564131959,0.0593602053
29,13,0.22640353,-0.0271191488,-0.581689855,0.0607290627
30,13,0.2264048262,-0.0279937483,-0.6073441299,0.0607290627
31,13,0.2264048262,-0.0288841794,-0.6330220058,0.0607290627
32,13,0.2264061225,-0.0297398582,-0.6613195915,0.0677857583
33,13,0.2264074188,-0.0305905172,-0.6882955218,0.0677857583
34,13,0.2264100114,-0.0314701365,-0.7145634224,0.0677857583
35,13,0.226412604,-0.032325043,-0.7444422744,0.0640568021
36,13,0.2264151966,-0.0331421081,-0.7743919293,0.0640568021
37,13,0.2264190854,-0.0340329254,-0.7984885389,0.0640568021
38,13,0.2264242706,-0.0349137031,-0.8263377058,0.0640568021
39,13,0.2264284835,-0.0357713125,-0.8528888183,0.0594074073
40,13,0.2264579741,-0.0366957237,-0.8750973489,0.0594074073
41,13,0.2264597889,-0.0376707187,-0.8899895728,0.0594074073
42,13,0.2264605667,-0.0384870116,-0.9216384989,0.0610830775
43,13,0.2264635482,-0.0393326508,-0.9516353558,0.0610830775
44,13,0.2264662704,-0.0401937355,-0.9787528921,0.0538847759
44,13,0.2264695111,-0.0407161784,-0.9269251205,0.1459050316
43,13,0.2264671778,-0.0399794297,-0.8873462621,0.1465658593
42,13,0.2264657519,-0.0390990381,-0.8611727654,0.1465658593
41,13,0.2264657519,-0.0383904774,-0.8175581379,0.1509792442
40,13,0.2264644556,-0.0376135705,-0.781259817,0.1509792442
39,13,0.226461863,-0.0368961286,-0.7398872835,0.1509792442
38,13,0.2264631593,-0.0362512804,-0.6901127979,0.1509792442
37,13,0.226461863,-0.0353222356,-0.6701463613,0.1509792442
36,13,0.2264605667,-0.0346044076,-0.6276881823,0.1498699977
35,13,0.2264592704,-0.033737917,-0.6003346362,0.1498699977
34,13,0.2264579741,-0.0329200796,-0.5690397249,0.1498699977
33,13,0.2264553816,-0.0319960546,-0.5487192735,0.1526077124
32,13,0.2264566778,-0.0312998502,-0.5049158381,0.1526077124
31,13,0.2264538908,-0.0304275675,-0.4788131444,0.1526077124
30,13,0.2264540853,-0.0295765224,-0.4488634895,0.1526077124
29,13,0.2264514927,-0.0290027233,-0.3921975152,0.1526077124
28,13,0.226452789,-0.028199173,-0.3599113623,0.1487607512
27,13,0.2264514927,-0.0272967716,-0.3365227824,0.1487607512
26,13,0.2264489001,-0.0264974688,-0.3012865059,0.1482887314
25,13,0.2264501964,-0.0257155421,-0.2668762641,0.1482887314
24,13,0.2264489001,-0.02469228,-0.2563974251,0.1482887314
23,13,0.2264476038,-0.0239053335,-0.2211375477,0.1525369094
22,13,0.2264463723,-0.0228870911,-0.2096438661,0.1525369094
21,13,0.2264454001,-0.021875027,-0.1976545637,0.1525369094
20,13,0.2264417705,-0.0207482803,-0.1965689182,0.1536225549
19,13,0.2264424187,-0.0197949089,-0.1780657429,0.1536225549
18,13,0.2264398261,-0.0189295767,-0.1516090344,0.1536225549
17,13,0.2264385298,-0.0180441654,-0.1264031783,0.1536225549
16,13,0.2264385298,-0.017223625,-0.0940698235,0.1516636729
15,13,0.2264385298,-0.0163992233,-0.0621140845,0.1516636729
14,13,0.2264385298,-0.0155145842,-0.0380174749,0.1516636729
13,13,0.2264372335,-0.0146631529,-0.0096018842,0.1527965203
12,13,0.2264372335,-0.0137989791,0.0187901054,0.1527965203
11,13,0.2264372335,-0.0129220628,0.0446567892,0.1527965203
10,13,0.2264372335,-0.0120710176,0.072741966,0.1560534568
9,13,0.2264398261,-0.011184834,0.0992694775,0.1560534568
8,13,0.2264385298,-0.0103121652,0.1243101267,0.1560534568
7,13,0.2264398261,-0.0094561003,0.1521828946,0.1509556432
6,13,0.2264385298,-0.0085525405,0.1761378983,0.1509556432
5,13,0.2264372335,-0.0076385551,0.1989128526,0.1509556432
4,13,0.2264346409,-0.0067597081,0.2248031374,0.1438517455
3,13,0.2264366502,-0.0058372276,0.2453359978,0.1438517455
2,13,0.2264350946,-0.0049363709,0.270376647,0.1438517455
1,13,0.2264372983,-0.0040787614,0.2975649862,0.1438517455
0,13,0.2264385298,-0.0031767462,0.3210715711,0.1438517455
0,13,0.2264385298,-0.0031709541,0.3201511325,0.1438517455
1,13,0.2264385298,-0.0023033051,0.3461830233,0.1217848209
2,13,0.2264359372,-0.0014009037,0.3711292686,0.1217848209
3,13,0.2264346409,-0.0004023544,0.3836849946,0.1217848209
4,13,0.2264359372,0.0005958088,0.3987660265,0.1423176813
5,13,0.2264333446,0.0015580614,0.4144370832,0.1423176813
6,13,0.2264359372,0.0024535122,0.4391237175,0.1423176813
7,13,0.2264320483,0.003260924,0.4716458802,0.1423176813
8,13,0.2264320483,0.004179543,0.4942320266,0.161953704
9,13,0.2264320483,0.0050715187,0.5182578333,0.161953704
10,13,0.2264320483,0.0059522964,0.5447145418,0.161953704
11,13,0.2264333446,0.0068307572,0.5691887673,0.161953704
12,13,0.2264333446,0.0076995647,0.595409466,0.1581775458
13,13,0.2264346409,0.0085926987,0.6204029132,0.1581775458
14,13,0.2264372335,0.009472318,0.6467652178,0.1581775458
15,13,0.2264359372,0.0103500066,0.6728679115,0.162071709
16,13,0.2264359372,0.0112072299,0.6998910438,0.162071709
17,13,0.2264372335,0.012089166,0.7267253682,0.162071709
18,13,0.2264385298,0.0129641517,0.7519784263,0.1734001836
19,13,0.2264411224,0.0138271671,0.7785295388,0.1734001836
20,13,0.2264398261,0.0146701034,0.8082903858,0.1734001836
21,13,0.2264437149,0.0155049308,0.8381928387,0.1760198934
22,13,0.2264450112,0.0163223821,0.8704789915,0.1760198934
23,13,0.2264450112,0.0172143577,0.8947172071,0.1760198934
24,13,0.2264463075,0.0181190759,0.9165953238,0.1740846123
25,13,0.2264476038,0.0190438731,0.9392994751,0.1740846123
26,13,0.2264505205,0.0199362349,0.9645525332,0.1740846123
27,13,0.2264514927,0.020806973,0.9897347884,0.1740846123
27,13,0.2264411224,0.0213935146,0.9341544595,0.1754062677
26,13,0.2264398261,0.0206115879,0.8940563794,0.093912053
25,13,0.2264385298,0.0198493542,0.8586312951,0.093912053
24,13,0.2264372335,0.0190550711,0.8249290829,0.093912053
23,13,0.2264359372,0.0182001646,0.7956874577,0.093912053
22,13,0.2264346409,0.0173375353,0.7691127442,0.0956585262
21,13,0.2264333446,0.0165139058,0.7367321875,0.0956585262
20,13,0.2264320483,0.0156945239,0.7062633108,0.0956585262
19,13,0.2264294558,0.0149129833,0.671758665,0.0980894281
18,13,0.226430752,0.0141013241,0.6385992757,0.0980894281
17,13,0.2264294558,0.0132607046,0.6088856306,0.0980894281
16,13,0.2264294558,0.0124131347,0.5791955866,0.0980894281
15,13,0.2264294558,0.0115902775,0.5476410645,0.0879410028
14,13,0.2264268632,0.0107454105,0.5192726758,0.0879410028
13,13,0.2264268632,0.0098924347,0.4904322674,0.0782409964
12,13,0.2264281595,0.0090220827,0.4654860221,0.0782409964
11,13,0.2264260206,0.0081389882,0.4382740819,0.0782409964
10,13,0.226414678,0.0072686362,0.4102833091,0.0782409964
9,13,0.2264149373,0.0064268583,0.3815845066,0.0782409964
8,13,0.2264138355,0.0055622984,0.3554818129,0.0782409964
7,13,0.2264139003,0.0046838375,0.3313380013,0.0782409964
6,13,0.2264113077,0.0037497729,0.3099791063,0.0782409964
5,13,0.2264111132,0.0027272831,0.2971873704,0.1149405341
4,13,0.2264100114,0.0017638722,0.2806902791,0.1149405341
3,13,0.2264100114,0.0008232433,0.2612430643,0.1149405341
2,13,0.2264074188,-7.877187531709E-05,0.2367688388,0.1149405341
1,13,0.2264087151,-0.0009498961,0.2112325688,0.0801998785
0,13,0.2264087151,-0.0018013274,0.1830529881,0.0801998785
-1,13,0.2264087151,-0.0026512142,0.1548026044,0.0801998785
-2,13,0.2264087151,-0.003526586,0.1281570879,0.0801998785
-3,13,0.2264087151,-0.0044243537,0.1039660743,0.0712079017
-4,13,0.2264081966,-0.0052885275,0.0760697054,0.0712079017
-5,13,0.2264074188,-0.0062137109,0.0556312491,0.0712079017
-6,13,0.2264074188,-0.0070782708,0.0282069,0.0627351467
-7,13,0.2264074836,-0.0079582762,0.0018917974,0.0627351467
-8,13,0.2264078725,-0.008844846,-0.0236444726,0.0627351467
-9,13,0.2264074188,-0.0097163564,-0.0496763634,0.0627351467
